# Generated direct translation of OpenLogReplicator src/locales/CharacterSet8bit.cpp and Locales.cpp.
# source_commit=6bc92bc1b89255fbc491e3080cb12a4c1dd8e832
# id\tname\t256 four-digit hexadecimal Unicode code points
61	AR8ASMO708PLUS	0000000100020003000400050006000700080009000a000b000c000d000e000f0010001100120013001400150016001700180019001a001b001c001d001e001f0020002100220023002400250026002700280029002a002b002c002d002e002f0030003100320033003400350036003700380039003a003b003c003d003e003f0040004100420043004400450046004700480049004a004b004c004d004e004f0050005100520053005400550056005700580059005a005b005c005d005e005f0060006100620063006400650066006700680069006a006b006c006d006e006f0070007100720073007400750076007700780079007a007b007c007d007e007ffffdfffd00e900e2fffd00e0fffd00e700ea00eb00e800ef00eefffdfffdfffdfffdfffdfffd00f4fffdfffd00fb00f9fffdfffdfffdfffdfffdfffdfffdfffd00a0fffdfffdfffd00a4fffdfffdfffdfffdfffdfffdfffd060c00ad00ab00bbfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffd061bfffdfffdfffd061ffffd062106220623062406250626062706280629062a062b062c062d062e062f0630063106320633063406350636063706380639063afffdfffdfffdfffdfffd0640064106420643064406450646064706480649064a064b064c064d064e064f065006510652f8f3fc5efc5ffc60fc61fc62fffdfffdfffd03bc00a3220efffd
81	EL8DEC	0000000100020003000400050006000700080009000a000b000c000d000e000f0010001100120013001400150016001700180019001a001b001c001d001e001f0020002100220023002400250026002700280029002a002b002c002d002e002f0030003100320033003400350036003700380039003a003b003c003d003e003f0040004100420043004400450046004700480049004a004b004c004d004e004f0050005100520053005400550056005700580059005a005b005c005d005e005f0060006100620063006400650066006700680069006a006b006c006d006e006f0070007100720073007400750076007700780079007a007b007c007d007e007ffffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffd00a100a200a3fffd00a5fffd00a700a400a900aa00abfffdfffdfffdfffd00b000b100b200b3fffd00b500b600b7fffd00b900ba00bb00bc00bdfffd00bf03ca039103920393039403950396039703980399039a039b039c039d039e039ffffd03a003a103a303a403a503a603a703a803a903ac03ad03ae03affffd03cc03cb03b103b203b303b403b503b603b703b803b903ba03bb03bc03bd03be03bffffd03c003c103c303c403c503c603c703c803c903c203cd03ce0384fffdfffd
82	TR8DEC	0000000100020003000400050006000700080009000a000b000c000d000e000f0010001100120013001400150016001700180019001a001b001c001d001e001f0020002100220023002400250026002700280029002a002b002c002d002e002f0030003100320033003400350036003700380039003a003b003c003d003e003f0040004100420043004400450046004700480049004a004b004c004d004e004f0050005100520053005400550056005700580059005a005b005c005d005e005f0060006100620063006400650066006700680069006a006b006c006d006e006f0070007100720073007400750076007700780079007a007b007c007d007e007ffffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffd00a100a200a3fffd00a5fffd00a700a400a900aa00abfffdfffd0130fffd00b000b100b200b3fffd00b500b600b7fffd00b900ba00bb00bc00bd013100bf00c000c100c200c300c400c500c600c700c800c900ca00cb00cc00cd00ce00cf011e00d100d200d300d400d500d6015200d800d900da00db00dc0178015e00df00e000e100e200e300e400e500e600e700e800e900ea00eb00ec00ed00ee00ef011f00f100f200f300f400f500f6015300f800f900fa00fb00fc00ff015ffffd
110	EEC8EUROASCI	0000000100020003000400050006000700080009000a000b000c000d000e000f0010001100120013001400150016001700180019001a001b001c001d001e001f0020002100220023002400250026002700280029002a002b002c002d002e002f0030003100320033003400350036003700380039003a003b003c003d003e003f0040004100420043004400450046004700480049004a004b004c004d004e004f0050005100520053005400550056005700580059005a005b005c005d005e005f0060006100620063006400650066006700680069006a006b006c006d006e006f0070007100720073007400750076007700780079007a007b007c007d007e00b000c000c100c200c300c400c600d800c5039103860392039300c703940395038800c800c900ca00cb03960397038903980399038a00cc00cd00ce00cf039a039b00e000e100e200e300e400e600f800e503b103ac03b203b300e703b403b503ad00e800e900ea00eb03b603b703ae03b803b903af00ec00ed00ee00ef03ba03bb039c039d00d1039e039f038c00d200d300d400d500d603a003a103a303a403a5038e03ab00d900da00db00dc03a603a703a803a9038f039003ca03b000ab00bb03bc03bd00f103be03bf03cc00f200f300f400f500f603c003c103c303c403c503cd03cb00f900fa00fb00fc03c603c703c803c903ce03c200df00a100bffffd
113	EEC8EUROPA3	0000038603880389038a038c038e00b000080009000a000b000c000d000e00a4001000110012001300b600a700a3038f219121932192219000cb001d001e001f0020002100220023002400250026002700280029002a002b002c002d002e002f0030003100320033003400350036003700380039003a003b003c003d003e003f0040004100420043004400450046004700480049004a004b004c004d004e004f0050005100520053005400550056005700580059005a005b005c005d005e005f0060006100620063006400650066006700680069006a006b006c006d006e006f0070007100720073007400750076007700780079007a007b007c007d007e007f00c700fc00e900e200e400e000e500e700ea00eb00e800ef00ee00ec00c400c500c900e600c600f400f600f200fb00f9039100d600dc00f803b100d803ac039200e100ed00f300fa00f100d103b2039303b3039403b4039503b503ad039603b6039703b703aefffd00aa00c100c200c0039803b8fffdfffdfffd039903aafffdfffd00ba00a100bffffd038400e300c3fffdfffd03b903af03cafffd0390039a03ba039b00ca03bb039c03bc00cd039d03bdfffdfffd039e03be039f03bf03cc00d300df00d403a000f500d503c003a103c100da03a303c203c303a403c403a503ab03c503cd03cb03b003a603c603a703c703a800b703c803a903c903cefffd
114	LA8PASSPORT	0000000100020003000400050006000700080009000a000b000c000d000e000f0010001100120013001400150016001700180019001a001b001c001d001e001f0020002100220023002400250026002700280029002a002b002c002d002e002f0030003100320033003400350036003700380039003a003b003c003d003e003f0040004100420043004400450046004700480049004a004b004c004d004e004f0050005100520053005400550056005700580059005a005b005c005d005e005f0060006100620063006400650066006700680069006a006b006c006d006e006f0070007100720073007400750076007700780079007a007b007c007d007e007f010201030104010501060107010a010b0110011101140115011601170118011902c700b70154015501560157011e011f01200121012201f5012601270130013101360137012c012d012e012f014a014b02dc0138201cf8f9014e014f014602c902da0143016c016d00df0144015a015b20180145201ff8f6015e015f0141014200c000c10139013b00c4015200c600c700c800c9017000cb00cc00cd016600cf00d0016200d200d30179017b00d6015000d800d900da017200dc00dd00de017800e000e1013a013c00e4015300e600e700e800e9017100eb00ec00ed016700ef00f0016300f200f3017a017c00f6015100f800f900fa017300fc00fd00fe00ff
140	BG8PC437S	0000000100020003000400050006000700080009000a000b000c000d000e000f0010001100120013001400150016001700180019001a001b001c001d001e001f0020002100220023002400250026002700280029002a002b002c002d002e002f0030003100320033003400350036003700380039003a003b003c003d003e003f0040004100420043004400450046004700480049004a004b004c004d004e004f0050005100520053005400550056005700580059005a005b005c005d005e005f0060006100620063006400650066006700680069006a006b006c006d006e006f0070007100720073007400750076007700780079007a007b007c007d007e007f0410041104120413041404150416041704180419041a041b041c041d041e041f0420042104220423042404250426042704280429042a042b042c042d042e042f0430043104320433043404350436043704380439043a043b043c043d043e043f0440044104420443044404450446044704480449044a044b044c044d044e044f25142534252c251c2500253c25632551255a25542569256625602550256c251025912592259325022524211600a72557255d2518250c25882584258c2590258003b103b2039303c003a303c303bc03c403a6039803a903b4221e03c603b52229226100b1226522642320232100f7224800b000b700b7221a207f00b2220e00a0
150	EE8PC852	0000000100020003000400050006000700080009000a000b000c000d000e000f0010001100120013001400150016001700180019001a001b001c001d001e001f0020002100220023002400250026002700280029002a002b002c002d002e002f0030003100320033003400350036003700380039003a003b003c003d003e003f0040004100420043004400450046004700480049004a004b004c004d004e004f0050005100520053005400550056005700580059005a005b005c005d005e005f0060006100620063006400650066006700680069006a006b006c006d006e006f0070007100720073007400750076007700780079007a007b007c007d007e007f00c700fc00e900e200e4016f010700e7014200eb0150015100ee017900c4010600c90139013a00f400f6013d013e015a015b00d600dc01640165014100d7010d00e100ed00f300fa01040105017d017e0118011900ac017a010c015f00ab00bb2591259225932502252400c100c2011a015e256325512557255d017b017c251025142534252c251c2500253c01020103255a25542569256625602550256c00a401110110010e00cb010f014700cd00ce011b2518250c258825840162016e258000d300df00d401430144014801600161015400da0155017000fd00dd016300b400ad02dd02db02c702d800a700f700b800b000a802d901710158015925a000a0
152	RU8PC866	0000000100020003000400050006000700080009000a000b000c000d000e000f0010001100120013001400150016001700180019001a001b001c001d001e001f0020002100220023002400250026002700280029002a002b002c002d002e002f0030003100320033003400350036003700380039003a003b003c003d003e003f0040004100420043004400450046004700480049004a004b004c004d004e004f0050005100520053005400550056005700580059005a005b005c005d005e005f0060006100620063006400650066006700680069006a006b006c006d006e006f0070007100720073007400750076007700780079007a007b007c007d007e007f0410041104120413041404150416041704180419041a041b041c041d041e041f0420042104220423042404250426042704280429042a042b042c042d042e042f0430043104320433043404350436043704380439043a043b043c043d043e043f259125922593250225242561256225562555256325512557255d255c255b251025142534252c251c2500253c255e255f255a25542569256625602550256c25672568256425652559255825522553256b256a2518250c25882584258c259025800440044104420443044404450446044704480449044a044b044c044d044e044f040104510404045404070457040e045e00b0221900b7221a211600a425a000a0
153	RU8BESTA	0000000100020003000400050006000700080009000a000b000c000d000e000f0010001100120013001400150016001700180019001a001b001c001d001e001f0020002100220023002400250026002700280029002a002b002c002d002e002f0030003100320033003400350036003700380039003a003b003c003d003e003f0040004100420043004400450046004700480049004a004b004c004d004e004f0050005100520053005400550056005700580059005a005b005c005d005e005f0060006100620063006400650066006700680069006a006b006c006d006e006f0070007100720073007400750076007700780079007a007b007c007d007e007ffffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffd042afffd044afffd2116fffdfffdfffdfffdfffdfffdfffdfffdfffdfffd00a72264fffd2265fffd042e0410041104260414041504240413042504180419041a041b041c041d041e041f042f042004210422042304160412042c042b04170428042d04290427fffd044e0430043104460434043504440433044504380439043a043b043c043d043e043f044f044004410442044304360432044c044b04370448044d04490447fffd
154	IW8PC1507	0000000100020003000400050006000700080009000a000b000c000d000e000f0010001100120013001400150016001700180019001a001b001c001d001e001f0020002100220023002400250026002700280029002a002b002c002d002e002f0030003100320033003400350036003700380039003a003b003c003d003e003f0040004100420043004400450046004700480049004a004b004c004d004e004f0050005100520053005400550056005700580059005a005b005c005d005e005f0060006100620063006400650066006700680069006a006b006c006d006e006f0070007100720073007400750076007700780079007a007b007c007d007e007f05d005d105d205d305d405d505d605d705d805d905da05db05dc05dd05de05df05e005e105e205e305e405e505e605e705e805e905ea00a200a300a520a7019200e100ed00f300fa00f100d100aa00ba00bf231000ac00bd00bc00a100ab00bb259125922593250225242561256225562555256325512557255d255c255b251025142534252c251c2500253c255e255f255a25542569256625602550256c25672568256425652559255825522553256b256a2518250c25882584258c2590258003b100df039303c003a303c303bc03c403a6039803a903b4221e03c603b52229226100b1226522642320232100f7224800b0221900b7221a207f00b2220e00a0
155	RU8PC855	0000000100020003000400050006000700080009000a000b000c000d000e000f0010001100120013001400150016001700180019001a001b001c001d001e001f0020002100220023002400250026002700280029002a002b002c002d002e002f0030003100320033003400350036003700380039003a003b003c003d003e003f0040004100420043004400450046004700480049004a004b004c004d004e004f0050005100520053005400550056005700580059005a005b005c005d005e005f0060006100620063006400650066006700680069006a006b006c006d006e006f0070007100720073007400750076007700780079007a007b007c007d007e007f045204020453040304510401045404040455040504560406045704070458040804590409045a040a045b040b045c040c045e040e045f040f044e042e044a042a0430041004310411044604260434041404350415044404240433041300ab00bbfffdfffdfffdfffdfffd0445042504380418fffdfffdfffdfffd04390419fffdfffdfffdfffdfffdfffdfffd043a041afffdfffdfffdfffdfffdfffdfffd00a4043b041b043c041c043d041d043e041e043ffffdfffdfffdfffd041f044ffffd042f044004200441042104420422044304230436041604320412044c042c211600ad044b042b0437041704480428044d042d0449042904470427fffd220e00a0
156	TR8PC857	0000000100020003000400050006000700080009000a000b000c000d000e000f0010001100120013001400150016001700180019001a001b001c001d001e001f0020002100220023002400250026002700280029002a002b002c002d002e002f0030003100320033003400350036003700380039003a003b003c003d003e003f0040004100420043004400450046004700480049004a004b004c004d004e004f0050005100520053005400550056005700580059005a005b005c005d005e005f0060006100620063006400650066006700680069006a006b006c006d006e006f0070007100720073007400750076007700780079007a007b007c007d007e007f00c700fc00e900e200e400e000e500e700ea00eb00e800ef00ee013100c400c500c900e600c600f400f600f200fb00f9013000d600dc00f800a300d8015e015f00e100ed00f300fa00f100d1011e011f00bf00ae00ac00bd00bc00a100ab00bb2591259225932502252400c100c200c000a9256325512557255d00a200a5251025142534252c251c2500253c00e300c3255a25542569256625602550256c00a400ba00aa00ca00cb00c8fffd00cd00ce00cf2518250c2588258400a600cc258000d300df00d400d200f500d500b5fffd00d700da00db00d900ec00ff00af00b400ad00b1fffd00be00b600a700f700b800b000a800b700b900b300b225a000a0
159	CL8MACCYRILLICS	0000000100020003000400050006000700080009000a000b000c000d000e000f0010001100120013001400150016001700180019001a001b001c001d001e001f0020002100220023002400250026002700280029002a002b002c002d002e002f0030003100320033003400350036003700380039003a003b003c003d003e003f0040004100420043004400450046004700480049004a004b004c004d004e004f0050005100520053005400550056005700580059005a005b005c005d005e005f0060006100620063006400650066006700680069006a006b006c006d006e006f0070007100720073007400750076007700780079007a007b007c007d007e007f0410041104120413041404150416041704180419041a041b041c041d041e041f0420042104220423042404250426042704280429042a042b042c042d042e042ffffd00b000a200a300a700b700b6040600ae00a9212204020452045604030453fffd00b12264226500a500b5fffd0408040404540407045704090459040a045a0458040500acfffd0192fffdfffd00ab00bbfffd00a0040b045b040c045c045500ad2015fffdfffdfffdfffd00f7fffd040e045e040f045f211604010451044f0430043104320433043404350436043704380439043a043b043c043d043e043f0440044104420443044404450446044704480449044a044b044c044d044e00a4
160	WE8PC860	0000000100020003000400050006000700080009000a000b000c000d000e000f0010001100120013001400150016001700180019001a001b001c001d001e001f0020002100220023002400250026002700280029002a002b002c002d002e002f0030003100320033003400350036003700380039003a003b003c003d003e003f0040004100420043004400450046004700480049004a004b004c004d004e004f0050005100520053005400550056005700580059005a005b005c005d005e005f0060006100620063006400650066006700680069006a006b006c006d006e006f0070007100720073007400750076007700780079007a007b007c007d007e007f00c700fc00e900e200e300e000c100e700ea00ca00e800cd00d400ec00c300c200c900c000c800f400f500f200da00f900cc00d500dc00a200a300d920a700d300e100ed00f300fa00f100d100aa00ba00bf00d200ac00bd00bc00a100ab00bbfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffd03b100df039303c003a303c300b503c403a6039803a903b4fffd03c603b5fffdfffd00b122652264fffdfffd00f7fffd00b002d900b7fffdfffd00b2220e00a0
161	IS8PC861	0000000100020003000400050006000700080009000a000b000c000d000e000f0010001100120013001400150016001700180019001a001b001c001d001e001f0020002100220023002400250026002700280029002a002b002c002d002e002f0030003100320033003400350036003700380039003a003b003c003d003e003f0040004100420043004400450046004700480049004a004b004c004d004e004f0050005100520053005400550056005700580059005a005b005c005d005e005f0060006100620063006400650066006700680069006a006b006c006d006e006f0070007100720073007400750076007700780079007a007b007c007d007e007f00c700fc00e900e200e400e000e500e700ea00eb00e800d000f000de00c400c500c900e600c600f400f600fe00fb00dd00fd00d600dc00f800a300d820a7019200e100ed00f300fa00c100cd00d300da00bffffd00ac00bd00bc00a100ab00bbfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffd03b100df039303c003a303c303bc03c403a6039803a903b4fffd03c603b5fffdfffd00b122652264fffdfffd00f7fffd00b002d900b7fffdfffd00b2220e00a0
162	EE8MACCES	0000000100020003000400050006000700080009000a000b000c000d000e000f0010001100120013001400150016001700180019001a001b001c001d001e001f0020002100220023002400250026002700280029002a002b002c002d002e002f0030003100320033003400350036003700380039003a003b003c003d003e003f0040004100420043004400450046004700480049004a004b004c004d004e004f0050005100520053005400550056005700580059005a005b005c005d005e005f0060006100620063006400650066006700680069006a006b006c006d006e006f0070007100720073007400750076007700780079007a007b007c007d007e007f00c40100010100c9010400d600dc00e10105010c00e4010d0106010700e90179017a010e00ed010f01120113011600f3011700f400f600f500fa011a011b00fcfffd00b0011800a300a700b700b600df00ae00a92122011900a82260fffd012e012f012a22642265012b013603b403a30142013b013c013d013e0139013a01450146014300acfffd01440147039400ab00bbfffd00a00148015000d50151014cfffd2015201c201d2018201900f7fffd014d015401550158fffdfffd0159015601570160fffdfffd0161015a015b00c10164016500cd017d017e016a00d300d4016b016e00da016f017001710172017300dd00fd0137017b0141017cfffd02c7
163	EE8MACCROATIANS	0000000100020003000400050006000700080009000a000b000c000d000e000f0010001100120013001400150016001700180019001a001b001c001d001e001f0020002100220023002400250026002700280029002a002b002c002d002e002f0030003100320033003400350036003700380039003a003b003c003d003e003f0040004100420043004400450046004700480049004a004b004c004d004e004f0050005100520053005400550056005700580059005a005b005c005d005e005f0060006100620063006400650066006700680069006a006b006c006d006e006f0070007100720073007400750076007700780079007a007b007c007d007e007f00c400c500c700c900d100d600dc00e100e000e200e400e300e500e700e900e800ea00eb00ed00ec00ee00ef00f100f300f200f400f600f500fa00f900fb00fcfffd00b000a200a300a700b700b600df00ae015e212200b400a82260017d00d8fffd00b12264226500a500b503b403a303a0015ffffd00aa00ba2126017e00f800bf00a100acfffd0192223c010600ab010cfffd00a000c000c300d50152015301102015201c201d2018201900f7fffdfffd00a9fffdfffdfffdfffd00c600bbfffdfffdfffdfffdfffdfffd0107fffd010dfffdfffdfffdfffdfffdfffdfffd0111fffdfffdfffdfffdfffdfffdfffdfffd03c0fffdfffdfffdfffd00e6fffd
164	TR8MACTURKISHS	0000000100020003000400050006000700080009000a000b000c000d000e000f0010001100120013001400150016001700180019001a001b001c001d001e001f0020002100220023002400250026002700280029002a002b002c002d002e002f0030003100320033003400350036003700380039003a003b003c003d003e003f0040004100420043004400450046004700480049004a004b004c004d004e004f0050005100520053005400550056005700580059005a005b005c005d005e005f0060006100620063006400650066006700680069006a006b006c006d006e006f0070007100720073007400750076007700780079007a007b007c007d007e007f00c400c500c700c900d100d600dc00e100e000e200e400e300e500e700e900e800ea00eb00ed00ec00ee00ef00f100f300f200f400f600f500fa00f900fb00fc202000b000a200a300a7202200b600df00ae00a9212200b400a8226000c600d8221e00b12264226500a500b503b403a303a003c0222b00aa00ba212600e600f800bf00a100ac221a01922248220600ab00bb202600a000c000c300d50152015320132015201c201d2018201900f725ca00ff0178011e011f01300131015e015f202100b7201a201e203000c200ca00c100cb00c800cd00ce00cf00cc00d300d4fffd00d200da00db00d9fffd02c602dc02c902d802d902da00b802dd02db02c7
165	IS8MACICELANDICS	0000000100020003000400050006000700080009000a000b000c000d000e000f0010001100120013001400150016001700180019001a001b001c001d001e001f0020002100220023002400250026002700280029002a002b002c002d002e002f0030003100320033003400350036003700380039003a003b003c003d003e003f0040004100420043004400450046004700480049004a004b004c004d004e004f0050005100520053005400550056005700580059005a005b005c005d005e005f0060006100620063006400650066006700680069006a006b006c006d006e006f0070007100720073007400750076007700780079007a007b007c007d223c007f00c400c500c700c900d100d600dc00e100e000e200e400e300e500e700e900e800ea00eb00ed00ec00ee00ef00f100f300f200f400f600f500fa00f900fb00fc00dd00b000a200a300a7fffd00b600df00ae00a9212200b400a8226000c600d8fffd00b12264226500a500b503b403a303a003c0fffd00aa00ba212600e600f800bf00a100acfffd0192fffd039400ab00bbfffd00a000c000c300d501520153fffd2015201c201d2018201900f7fffd00ff0178fffd00a400d000f000de00fe00fd00b7fffdfffdfffd00c200ca00c100cb00c800cd00ce00cf00cc00d300d4fffd00d200da00db00d901312038007e02c902d802d902da00b802dd02db02c7
166	EL8MACGREEKS	0000000100020003000400050006000700080009000a000b000c000d000e000f0010001100120013001400150016001700180019001a001b001c001d001e001f0020002100220023002400250026002700280029002a002b002c002d002e002f0030003100320033003400350036003700380039003a003b003c003d003e003f0040004100420043004400450046004700480049004a004b004c004d004e004f0050005100520053005400550056005700580059005a005b005c005d005e005f0060006100620063006400650066006700680069006a006b006c006d006e006f0070007100720073007400750076007700780079007a007b007c007d007e007f00c400c500c700c900d100d600dc00e100e000e200e400e300e500e700e900e800ea00eb00ed00ec00ee00ef00f100f300f200f400f600f500fa00f900fb00fcfffd2018201900a300ae00f700a600a700a800a9212200ab00acfffdfffd201500b000b100b200b303840385038600b703880389038a00bb038c00bd038e038f03ca039103920393039403950396039703980399039a039b039c039d039e039f03a003a103a303a403a503a603a703a803a903aa03ab03ac03ad03ae03af03cb039003b103b203b303b403b503b603b703b803b903ba03bb03bc03bd03be03bf03c003c103c203c303c403c503c603c703c803c9fffdfffd03cc03cd03cefffd
167	IW8MACHEBREWS	0000000100020003000400050006000700080009000a000b000c000d000e000f0010001100120013001400150016001700180019001a001b001c001d001e001f0020002100220023002400250026002700280029002a002b002c002d002e002f0030003100320033003400350036003700380039003a003b003c003d003e003f0040004100420043004400450046004700480049004a004b004c004d004e004f0050005100520053005400550056005700580059005a005b005c005d005e005f0060006100620063006400650066006700680069006a006b006c006d006e006f0070007100720073007400750076007700780079007a007b007c007d007e007f00c4fb1f00c700c900d100d600dc00e100e000e200e400e300e500e700e900e800ea00eb00ed00ec00ee00ef00f100f300f200f400f600f500fa00f900fb00fcf8e1f8e0f8dff8def8ddf8dc20aaf8dbf8daf8d9f8d8f8d7f8d6f8d5f8d4f8d3f8d2f8d1f8d0f8cff8cef8cdf8ccf8cbf8caf8c9f8c8f8c7f8c4f8c5f8c6f8bafb3c201efffdfffdfffdfffd05bcfb4bfb35202600a005b805b705b505b605b420132015201c201d20182019fb2afb2bf8c2f8f205b205b105bb05b905b805b305d005d105d205d305d405d505d605d705d805d905da05db05dc05dd05de05df05e005e105e205e305e405e505e605e705e805e905eaf8bef8c3f8bcf8bcf8bd
170	EE8MSWIN1250	0000000100020003000400050006000700080009000a000b000c000d000e000f0010001100120013001400150016001700180019001a001b001c001d001e001f0020002100220023002400250026002700280029002a002b002c002d002e002f0030003100320033003400350036003700380039003a003b003c003d003e003f0040004100420043004400450046004700480049004a004b004c004d004e004f0050005100520053005400550056005700580059005a005b005c005d005e005f0060006100620063006400650066006700680069006a006b006c006d006e006f0070007100720073007400750076007700780079007a007b007c007d007e007f20ac0081201a0083201e2026202020210088203001602039015a0164017d0179009020182019201c201d202220132014009821220161203a015b0165017e017a00a002c702d8014100a4010400a600a700a800a9015e00ab00ac00ad00ae017b00b000b102db014200b400b500b600b700b80105015f00bb013d02dd013e017c015400c100c2010200c40139010600c7010c00c9011800cb011a00cd00ce010e01100143014700d300d4015000d600d70158016e00da017000dc00dd016200df015500e100e2010300e4013a010700e7010d00e9011900eb011b00ed00ee010f01110144014800f300f4015100f600f70159016f00fa017100fc00fd016302d9
171	CL8MSWIN1251	0000000100020003000400050006000700080009000a000b000c000d000e000f0010001100120013001400150016001700180019001a001b001c001d001e001f0020002100220023002400250026002700280029002a002b002c002d002e002f0030003100320033003400350036003700380039003a003b003c003d003e003f0040004100420043004400450046004700480049004a004b004c004d004e004f0050005100520053005400550056005700580059005a005b005c005d005e005f0060006100620063006400650066006700680069006a006b006c006d006e006f0070007100720073007400750076007700780079007a007b007c007d007e007f04020403201a0453201e20262020202120ac203004092039040a040c040b040f045220182019201c201d202220132014009821220459203a045a045c045b045f00a0040e045e040800a4049000a600a7040100a9040400ab00ac00ad00ae040700b000b104060456049100b500b600b704512116045400bb04580405045504570410041104120413041404150416041704180419041a041b041c041d041e041f0420042104220423042404250426042704280429042a042b042c042d042e042f0430043104320433043404350436043704380439043a043b043c043d043e043f0440044104420443044404450446044704480449044a044b044c044d044e044f
172	ET8MSWIN923	0000000100020003000400050006000700080009000a000b000c000d000e000f0010001100120013001400150016001700180019001a001b001c001d001e001f0020002100220023002400250026002700280029002a002b002c002d002e002f0030003100320033003400350036003700380039003a003b003c003d003e003f0040004100420043004400450046004700480049004a004b004c004d004e004f0050005100520053005400550056005700580059005a005b005c005d005e005f0060006100620063006400650066006700680069006a006b006c006d006e006f0070007100720073007400750076007700780079007a007b007c007d007e007ffffdfffd201a0192201e20262020202102c6203001602039fffd017dfffdfffdfffd20182019201c201d20222013201502dc21220161203afffd017efffd0178fffd00a100a200a300a400a500a600a700a800a900aa00ab00ac00ad00ae00af00b000b100b200b300b400b500b600b700b800b900ba00bb00bc00bd00be00bf00c000c100c200c300c400c500c600c700c800c900ca00cb00cc00cd00ce00cf00d000d100d200d300d400d500d600d700d800d900da00db00dc00dd00de00df00e000e100e200e300e400e500e600e700e800e900ea00eb00ec00ed00ee00ef00f000f100f200f300f400f500f600f700f800f900fa00fb00fc00fd00fe00ff
173	BG8MSWIN	0000000100020003000400050006000700080009000a000b000c000d000e000f0010001100120013001400150016001700180019001a001b001c001d001e001f0020002100220023002400250026002700280029002a002b002c002d002e002f0030003100320033003400350036003700380039003a003b003c003d003e003f0040004100420043004400450046004700480049004a004b004c004d004e004f0050005100520053005400550056005700580059005a005b005c005d005e005f0060006100620063006400650066006700680069006a006b006c006d006e006f0070007100720073007400750076007700780079007a007b007c007d007e007ffffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffd20182019201c201dfffdfffdfffdfffdfffdfffdfffdfffdfffdfffdfffd00a0fffd00a200a300a400a5201500a7040100a90404219000ac00ad00ae040700b000b12264226500b4fffd00b602dd04512116fffd2192fffdfffdfffd02c70410041104120413041404150416041704180419041a041b041c041d041e041f0420042104220423042404250426042704280429042a042b042c042d042e042f0430043104320433043404350436043704380439043a043b043c043d043e043f0440044104420443044404450446044704480449044a044b044c044d044e044f
174	EL8MSWIN1253	0000000100020003000400050006000700080009000a000b000c000d000e000f0010001100120013001400150016001700180019001a001b001c001d001e001f0020002100220023002400250026002700280029002a002b002c002d002e002f0030003100320033003400350036003700380039003a003b003c003d003e003f0040004100420043004400450046004700480049004a004b004c004d004e004f0050005100520053005400550056005700580059005a005b005c005d005e005f0060006100620063006400650066006700680069006a006b006c006d006e006f0070007100720073007400750076007700780079007a007b007c007d007e007f20ac0081201a0192201e20262020202100882030008a2039008c008d008e008f009020182019201c201d20222013201400982122009a203a009c009d009e009f00a00385038600a300a400a500a600a700a800a9f8f900ab00ac00ad00ae201500b000b100b200b3038400b500b600b703880389038a00bb038c00bd038e038f0390039103920393039403950396039703980399039a039b039c039d039e039f03a003a1f8fa03a303a403a503a603a703a803a903aa03ab03ac03ad03ae03af03b003b103b203b303b403b503b603b703b803b903ba03bb03bc03bd03be03bf03c003c103c203c303c403c503c603c703c803c903ca03cb03cc03cd03cef8fb
